Time_s,MSD_lattice_units2
1.9875819448482404e-06,2294.0
1.9893755119292872e-06,2276.0
1.989964667556268e-06,2294.0
1.9900069091846163e-06,2362.0
1.99072094128796e-06,2394.0
1.993882252207851e-06,2498.0
1.996275174319843e-06,2484.0
1.9996142367365937e-06,2474.0
2.001618527615604e-06,2586.0
2.0036500405013347e-06,2512.0
2.0042485253064806e-06,2474.0
2.00656093577721e-06,2358.0
2.0102217347945365e-06,2286.0
2.0121489325642677e-06,2366.0
2.012865442228018e-06,2262.0
2.015910034587087e-06,2296.0
2.0267851887443678e-06,2378.0
2.027732688224931e-06,2276.0
2.0278772758969744e-06,2378.0
2.028422239544751e-06,2394.0
2.034769184863749e-06,2498.0
2.03963222394439e-06,2414.0
2.04348611032691e-06,2522.0
2.0479073042155916e-06,2634.0
2.0481652030345647e-06,2626.0
2.0496026181051276e-06,2750.0
2.0500474622469244e-06,2678.0
2.051017657547874e-06,2750.0
2.0519862544209876e-06,2826.0
2.0549670853262785e-06,2786.0
2.0565215702863533e-06,2868.0
2.0601833927353606e-06,2750.0
2.0603403964004725e-06,2868.0
2.0625838383658598e-06,2990.0
2.063839442797261e-06,3116.0
2.0656736434981026e-06,3118.0
2.0666262895760546e-06,3124.0
2.06957106275369e-06,3002.0
2.070058341717562e-06,2922.0
2.0779566248803413e-06,3054.0
2.0790130214650067e-06,3176.0
2.0837863510144356e-06,3054.0
2.083906196128883e-06,3176.0
2.088143621977474e-06,3054.0
2.0910921193722097e-06,2978.0
2.093274287887921e-06,3054.0
2.09600637421381e-06,3014.0
2.09819164060028e-06,2898.0
2.099123931245005e-06,2786.0
2.1109562304516202e-06,2864.0
2.114210846839281e-06,2962.0
2.1165933844204404e-06,2982.0
2.1174316371005794e-06,2882.0
2.117963682323273e-06,2916.0
2.125730486780837e-06,2938.0
2.133159015888211e-06,2916.0
2.1358244075952787e-06,2938.0
2.1384459816730985e-06,2866.0
2.142269239006563e-06,2772.0
2.1426761202662513e-06,2734.0
2.1440088445069666e-06,2830.0
2.1449979898235147e-06,2938.0
2.1461270679138055e-06,3038.0
2.14789575785703e-06,3176.0
2.15396723390642e-06,3150.0
2.1548696993115237e-06,3266.0
2.162485186152213e-06,3386.0
2.164019255004197e-06,3530.0
2.164255362939499e-06,3574.0
2.1654120144402964e-06,3678.0
2.165575473900614e-06,3598.0
2.1661330357791547e-06,3574.0
2.1662980107975667e-06,3598.0
2.1664918459857552e-06,3678.0
2.1665139407446517e-06,3762.0
2.16680809297047e-06,3806.0
2.1739363242893987e-06,3960.0
2.1759171656018407e-06,4010.0
2.1776548551656006e-06,3930.0
2.1805941633037113e-06,4090.0
2.1814106031335085e-06,3986.0
2.1835022699363204e-06,4090.0
2.183991669553576e-06,3986.0
2.1852593474055125e-06,4090.0
2.186630924968042e-06,4170.0
2.189759038535509e-06,4090.0
2.1900395438288194e-06,4254.0
2.190406379453465e-06,4090.0
2.192121350940868e-06,4198.0
2.1940574049642373e-06,4036.0
2.194732894358018e-06,3930.0
2.1970644353265324e-06,4036.0
2.203501023161629e-06,3878.0
2.203899571268984e-06,3830.0
2.204936526375642e-06,3878.0
2.205353615558894e-06,3986.0
2.2086641258800074e-06,4070.0
2.21096120564349e-06,3986.0
2.2114212282426364e-06,3906.0
2.213780904054185e-06,4016.0
2.2171776069201183e-06,3970.0
2.2241696222153356e-06,4054.0
2.2258198276138634e-06,4098.0
2.234893148724626e-06,3986.0
2.2351283116231468e-06,3878.0
2.235871397051759e-06,4010.0
2.239886448895479e-06,3930.0
2.2404967961207647e-06,3774.0
2.2411499091491724e-06,3674.0
2.241874692139465e-06,3730.0
2.248432697019859e-06,3828.0
2.2486200923777902e-06,3854.0
2.2490379861111887e-06,3958.0
2.249816623608293e-06,4120.0
2.2544501588696098e-06,4154.0
2.256070205408867e-06,4286.0
2.2633948791883e-06,4364.0
2.2635300434622e-06,4478.0
2.263724639802776e-06,4426.0
2.264179834898955e-06,4596.0
2.267059360601733e-06,4650.0
2.2708364597505162e-06,4688.0
2.2790663671375243e-06,4746.0
2.2800834992265465e-06,4808.0
2.280890524867e-06,4950.0
2.2816134913424836e-06,4770.0
2.2822167378079237e-06,4658.0
2.282441621109769e-06,4594.0
2.288436836937336e-06,4518.0
2.2905666452280418e-06,4456.0
2.2922012939149804e-06,4494.0
2.2957920911082274e-06,4436.0
2.2958675363163887e-06,4266.0
2.2972942137033356e-06,4306.0
2.2981293730656787e-06,4266.0
2.299201544261468e-06,4214.0
2.302827758842201e-06,4294.0
2.303103397738584e-06,4462.0
2.305098802394203e-06,4514.0
2.308017945902767e-06,4596.0
2.309346410433349e-06,4718.0
2.314593338466214e-06,4634.0
2.315646110571248e-06,4676.0
2.3178089503024667e-06,4810.0
2.318188415656107e-06,4730.0
2.3190462367531133e-06,4688.0
2.3205005191036226e-06,4810.0
2.325665853375883e-06,4866.0
2.326547165618883e-06,4688.0
2.3270599368649253e-06,4866.0
2.336889614340357e-06,5048.0
2.3388401345147814e-06,5094.0
2.3394651874287205e-06,4910.0
2.339505589590922e-06,4970.0
2.343018341025348e-06,5094.0
2.343652628068298e-06,5156.0
2.344151196726516e-06,5094.0
2.3461831260889004e-06,4970.0
2.3467263512360917e-06,5018.0
2.3500964820499867e-06,4834.0
2.3505938072324225e-06,4958.0
2.3541544886534816e-06,4902.0
2.3554597804596373e-06,4854.0
2.35946659615724e-06,4730.0
2.3603734676560265e-06,4598.0
2.360929881106501e-06,4546.0
2.3666411847571765e-06,4672.0
2.3671992428170446e-06,4498.0
2.3672227655820496e-06,4580.0
2.3739571921401897e-06,4498.0
2.374573843462599e-06,4374.0
2.376844872667101e-06,4498.0
2.377096557786501e-06,4420.0
2.383443558544482e-06,4546.0
2.384178747339901e-06,4498.0
2.384355435933097e-06,4626.0
2.3879080511936213e-06,4584.0
2.3909809091522162e-06,4718.0
2.3911598092036135e-06,4596.0
2.394394859174377e-06,4650.0
2.395102179423547e-06,4790.0
2.395294740878559e-06,4968.0
2.3974009211568213e-06,5114.0
2.3993320931307576e-06,5150.0
2.404860484916135e-06,5336.0
2.4056045356283984e-06,5402.0
2.4073646534741974e-06,5254.0
2.407484096618237e-06,5214.0
2.4109989016017813e-06,5254.0
2.4115404718882395e-06,5402.0
2.4128422857182056e-06,5254.0
2.413422077604142e-06,5298.0
2.4136912668945597e-06,5424.0
2.4137361281416206e-06,5234.0
2.4173054013877947e-06,5378.0
2.4177077162546124e-06,5424.0
2.417741980357879e-06,5506.0
2.4215605469040193e-06,5570.0
2.4226367561660738e-06,5378.0
2.4231582338241202e-06,5444.0
2.4241142610495728e-06,5570.0
2.429681631226147e-06,5720.0
2.4329818895860004e-06,5570.0
2.434266736424779e-06,5526.0
2.4353079128709346e-06,5378.0
2.4358560667966416e-06,5424.0
2.4384967004374666e-06,5234.0
2.4436479850551894e-06,5424.0
2.4464440527254262e-06,5618.0
2.4479896661290955e-06,5750.0
2.451923011022102e-06,5554.0
2.4526155173822836e-06,5606.0
2.4573170208841873e-06,5662.0
2.4581486547288315e-06,5586.0
2.4590601153757063e-06,5662.0
2.4593318684045225e-06,5862.0
2.4608764541834372e-06,6006.0
2.4622744147276253e-06,5928.0
2.462579795056763e-06,5726.0
2.462939850887861e-06,5528.0
2.4658758522763073e-06,5594.0
2.4659778011078316e-06,5726.0
2.467804875044736e-06,5794.0
2.469429901198063e-06,5870.0
2.4756114802458464e-06,5928.0
2.476833137802843e-06,5726.0
2.480212978063609e-06,5652.0
2.4849210703454418e-06,5586.0
2.4894705456492218e-06,5726.0
2.4947641247015945e-06,5862.0
2.495612218460095e-06,5804.0
2.4959031801366347e-06,5862.0
2.4970800930625126e-06,5942.0
2.499037416883995e-06,6026.0
2.5005323322770107e-06,6170.0
2.501205382166304e-06,6230.0
2.502202540965162e-06,6174.0
2.509983834242372e-06,6122.0
2.5120877536244136e-06,6074.0
2.5126780876550054e-06,6230.0
2.5136941168080483e-06,6434.0
2.5156602571620785e-06,6482.0
2.5194949136089335e-06,6550.0
2.519667541105183e-06,6692.0
2.525668255452033e-06,6786.0
2.526312318799073e-06,6722.0
2.5271564673355554e-06,6514.0
2.5278196030810935e-06,6662.0
2.528890765223023e-06,6722.0
2.528975667201853e-06,6822.0
2.532887683272425e-06,6872.0
2.5329036219625566e-06,6774.0
2.5363430155825618e-06,6872.0
2.5366022662429498e-06,6774.0
2.5413901733453825e-06,6626.0
2.5460013476823733e-06,6722.0
2.5461492286604514e-06,6674.0
2.5473781725078746e-06,6576.0
2.5518322736633186e-06,6418.0
2.5519685072397528e-06,6626.0
2.554431380150172e-06,6786.0
2.5597201764646295e-06,6722.0
2.559752856640176e-06,6934.0
2.562145351872402e-06,7150.0
2.5624493506611396e-06,7054.0
2.56300148850242e-06,7112.0
2.563065326226272e-06,7174.0
2.5634906485744015e-06,7330.0
2.5640703154023188e-06,7556.0
2.5704728566972047e-06,7718.0
2.5755321363351187e-06,7786.0
2.58012501978134e-06,7718.0
2.582084887311555e-06,7556.0
2.5848631195185364e-06,7490.0
2.588397232465504e-06,7330.0
2.5893507510559545e-06,7398.0
2.5901230784891434e-06,7174.0
2.59152578620357e-06,7018.0
2.5925965220612225e-06,7240.0
2.5959297865650466e-06,7310.0
2.5982327314730283e-06,7380.0
2.6021504127771993e-06,7610.0
2.6024289529853783e-06,7686.0
2.6025422860470636e-06,7762.0
2.603530307727258e-06,7528.0
2.605177699512715e-06,7606.0
2.6055334864894394e-06,7450.0
2.608023395133234e-06,7374.0
2.609175653374451e-06,7298.0
2.6114332631163092e-06,7146.0
2.612290489561396e-06,6922.0
2.614372850647685e-06,6854.0
2.6159796169099436e-06,6930.0
2.6182961371279044e-06,6854.0
2.618611622026395e-06,6936.0
2.6230776080031997e-06,7162.0
2.6230985518614624e-06,7078.0
2.6259734558633344e-06,7154.0
2.6304147103120254e-06,6930.0
2.6547262960253596e-06,6998.0
2.6553246887835097e-06,6854.0
2.6649625145069205e-06,6998.0
2.668833173497402e-06,6846.0
2.669115000725877e-06,6626.0
2.6691212461527605e-06,6480.0
2.6698982828395307e-06,6554.0
2.6763701861965345e-06,6410.0
2.679922344040803e-06,6554.0
2.680212036942007e-06,6410.0
2.6865200448487163e-06,6338.0
2.6870282069329703e-06,6200.0
2.6873966627986045e-06,6278.0
2.6891551992653083e-06,6212.0
2.6916927710316317e-06,6426.0
2.6943004862588144e-06,6294.0
2.6948061652765146e-06,6232.0
2.6950864918556346e-06,6386.0
2.695968774920071e-06,6260.0
2.696351033216073e-06,6106.0
2.6965071762488097e-06,6260.0
2.6985170005242934e-06,6106.0
2.700962432836939e-06,6260.0
2.7039524807074096e-06,6318.0
2.7041173378764214e-06,6386.0
2.7068614145524996e-06,6544.0
2.707780411459111e-06,6618.0
2.7078130889849293e-06,6706.0
2.7080328772702275e-06,6782.0
2.7105185204168164e-06,6654.0
2.712787841954266e-06,6872.0
2.7159102167466493e-06,6926.0
2.71607489616819e-06,7094.0
2.7180343637457243e-06,7150.0
2.7195836635601707e-06,7284.0
2.7219118409694613e-06,7514.0
2.7229811117199642e-06,7378.0
2.7232511184681176e-06,7320.0
2.7248092376173046e-06,7190.0
2.729387151316152e-06,7418.0
2.7324088747271415e-06,7520.0
2.734255755788384e-06,7346.0
2.7386683185037773e-06,7118.0
2.7407681625499476e-06,7064.0
2.7430434440012658e-06,7118.0
2.743967177576884e-06,6950.0
2.750552324355805e-06,7118.0
2.7538887426921136e-06,6894.0
2.7559397271587445e-06,7064.0
2.7584532289872737e-06,6994.0
2.7601593694898707e-06,6874.0
2.7620299343255524e-06,6980.0
2.7666222831691935e-06,6758.0
2.766703804485898e-06,6654.0
2.7703999895550307e-06,6706.0
2.7717633727746447e-06,6874.0
2.775176837775773e-06,7098.0
2.775776795054698e-06,7046.0
2.776092011288921e-06,7154.0
2.7763716716634767e-06,7090.0
2.7775392578135075e-06,7206.0
2.78179524082727e-06,6980.0
2.782484154424792e-06,6918.0
2.785377238041014e-06,7090.0
2.785697232492436e-06,6980.0
2.7925132815123018e-06,6918.0
2.7936540294950167e-06,7030.0
2.7937519480864495e-06,6920.0
2.7998865194978758e-06,6814.0
2.804050397005672e-06,6766.0
2.805702960707321e-06,6870.0
2.8066123808990594e-06,6698.0
2.8071616578165314e-06,6814.0
2.8108995216008334e-06,6988.0
2.811103258151061e-06,6886.0
2.811601225952895e-06,6834.0
2.813565940862973e-06,6738.0
2.8142510361788685e-06,6866.0
2.8158290706292015e-06,7090.0
2.8169931643283782e-06,6960.0
2.81735685507881e-06,7010.0
2.8177345867024906e-06,6834.0
2.818279984834116e-06,6662.0
2.82728053728423e-06,6714.0
2.8294073633723672e-06,6770.0
2.8297288696198725e-06,6816.0
2.831598494902801e-06,6874.0
2.8431559009110626e-06,6982.0
2.8462316255861762e-06,6818.0
2.8557541301544705e-06,6982.0
2.8641679581355414e-06,6922.0
2.8665092409576115e-06,7092.0
2.8684056149005076e-06,6922.0
2.872222209994428e-06,7092.0
2.8730053135049963e-06,7202.0
2.874140560395448e-06,7322.0
2.875038668546476e-06,7434.0
2.8755338197306877e-06,7316.0
2.878928541639936e-06,7550.0
2.8811885635481546e-06,7614.0
2.881515726705335e-06,7550.0
2.882129180503612e-06,7316.0
2.8836061450711046e-06,7202.0
2.888282884392058e-06,7086.0
2.8947543797239464e-06,6974.0
2.8947666832161537e-06,7030.0
2.8954442230014347e-06,6918.0
2.89691537390785e-06,6696.0
2.8995524308752724e-06,6810.0
2.903874053704042e-06,6750.0
2.905506065763211e-06,6696.0
2.9062061932085596e-06,6918.0
2.9131675189619084e-06,6696.0
2.9195046540811533e-06,6646.0
2.919789584021446e-06,6710.0
2.921858361107962e-06,6606.0
2.9253218362997567e-06,6494.0
2.9260444891090482e-06,6540.0
2.9272259373334333e-06,6710.0
2.9277877841921523e-06,6600.0
2.9325634215696634e-06,6710.0
2.9398991792993576e-06,6778.0
2.9449652037819536e-06,6676.0
2.9470150266158044e-06,6562.0
2.949892327272113e-06,6666.0
2.9524594055933132e-06,6710.0
2.9531924475553374e-06,6930.0
2.956055479376458e-06,6758.0
2.9604960504319285e-06,6980.0
2.960665781159594e-06,6810.0
2.9608633506139055e-06,6874.0
2.962283774325933e-06,7098.0
2.9687340785586587e-06,6928.0
2.9730182626774584e-06,7098.0
2.975221425602839e-06,6928.0
2.975595155623653e-06,7050.0
2.9795409453272412e-06,7118.0
2.98394100638918e-06,7246.0
2.984423559811505e-06,7320.0
2.9850202456593096e-06,7190.0
2.986218823093603e-06,7266.0
2.986562924184884e-06,7216.0
2.9869186145558545e-06,7090.0
2.9873229947199013e-06,7170.0
2.9879104845184203e-06,7090.0
2.9905748706187363e-06,7190.0
2.9945065384889914e-06,7090.0
2.9972802682993216e-06,6916.0
2.9974802096406163e-06,7138.0
3.018111365996185e-06,7266.0
3.0196854788584214e-06,7138.0
3.0225795491371096e-06,7266.0
3.0240420256525437e-06,7398.0
3.0261865169966792e-06,7320.0
3.029853864164704e-06,7378.0
3.030403317097547e-06,7210.0
3.0323451110829415e-06,7284.0
3.03388090577978e-06,7378.0
3.0400000588915696e-06,7550.0
3.0421510571896736e-06,7320.0
3.04291542113875e-06,7378.0
3.0434189709993794e-06,7610.0
3.0454570685414006e-06,7476.0
3.0512521707669907e-06,7406.0
3.0518205964898645e-06,7306.0
3.0554642726967666e-06,7370.0
3.0556810641770826e-06,7274.0
3.0629021175591263e-06,7210.0
3.0638280841756937e-06,7046.0
3.0640567172122335e-06,6886.0
3.064433480308085e-06,7022.0
3.0646086225534907e-06,6956.0
3.064896700783094e-06,6894.0
3.0670315914347646e-06,6970.0
3.0671223138530517e-06,6886.0
3.0712665066517567e-06,6808.0
3.072320070113962e-06,6894.0
3.077631139041182e-06,6674.0
3.078483780708139e-06,6750.0
3.079551684134954e-06,6914.0
3.080834996942637e-06,6782.0
3.0814001115716976e-06,6914.0
3.08400807668783e-06,7050.0
3.08861305308623e-06,7134.0
3.0895371085449164e-06,6996.0
3.090245219071461e-06,7050.0
3.0904580659777273e-06,7274.0
3.096906342643016e-06,7444.0
3.1019579827780014e-06,7390.0
3.102390224839823e-06,7480.0
3.103190664699035e-06,7346.0
3.10346802833041e-06,7480.0
3.1054781362086937e-06,7398.0
3.1055192705534835e-06,7534.0
3.106351361671768e-06,7454.0
3.106801255524671e-06,7550.0
3.1177029880817146e-06,7610.0
3.120497060354273e-06,7710.0
3.126924854903451e-06,7948.0
3.1273990059980026e-06,8054.0
3.127822553582795e-06,8164.0
3.1297263688187452e-06,8410.0
3.1348082295905905e-06,8480.0
3.13531459991718e-06,8298.0
3.1359281852224143e-06,8480.0
3.136070873411909e-06,8234.0
3.138566167631951e-06,8480.0
3.138946485503544e-06,8618.0
3.1453479514433817e-06,8760.0
3.1474712592262793e-06,8618.0
3.1493730700192736e-06,8480.0
3.1555911106266367e-06,8298.0
3.1567836361705797e-06,8054.0
3.1584925316712148e-06,7878.0
3.1590908340971817e-06,7986.0
3.159947339814587e-06,7812.0
3.1626521703461143e-06,7986.0
3.1632943526717307e-06,7922.0
3.1666732167352707e-06,7856.0
3.168970539849064e-06,7922.0
3.1714664251579993e-06,7856.0
3.1761098991118193e-06,7794.0
3.1768192371016783e-06,7684.0
3.1770115451564297e-06,7746.0
3.184829089856117e-06,7510.0
3.1902299172981352e-06,7574.0
3.198753921464628e-06,7642.0
3.201538199368768e-06,7776.0
3.2039157801429084e-06,7610.0
3.204178460394205e-06,7686.0
3.20474939569572e-06,7826.0
3.2047639117843236e-06,7666.0
3.206652720289839e-06,7526.0
3.207914488218071e-06,7766.0
3.211963187258534e-06,7666.0
3.2125009919735746e-06,7766.0
3.214000687609141e-06,7526.0
3.2171218219101356e-06,7766.0
3.22079443885072e-06,7710.0
3.2212059925307202e-06,7470.0
3.224464948258214e-06,7526.0
3.226806051824484e-06,7628.0
3.2278985462574625e-06,7526.0
3.229471470264933e-06,7470.0
3.234007279963823e-06,7418.0
3.236936261918559e-06,7504.0
3.239768867078933e-06,7354.0
3.241915937369686e-06,7594.0
3.2421922852986637e-06,7642.0
3.2431885993531416e-06,7694.0
3.243792775277148e-06,7542.0
3.244364817117019e-06,7454.0
3.2483065816550084e-06,7316.0
3.2505139008248996e-06,7234.0
3.2506949669073224e-06,7156.0
3.253532990525423e-06,6926.0
3.260667276474881e-06,6774.0
3.2613386547211895e-06,6872.0
3.2624507725172693e-06,7026.0
3.2629901585167613e-06,6974.0
3.2633120769013933e-06,6926.0
3.2645975081771865e-06,6850.0
3.2665784333430198e-06,6958.0
3.268962373882509e-06,6850.0
3.2709477739471445e-06,6778.0
3.276399108277857e-06,6710.0
3.2771744480632465e-06,6660.0
3.2866400398762167e-06,6778.0
3.287161919876358e-06,6554.0
3.2877125504719548e-06,6452.0
3.2879588971643875e-06,6386.0
3.2881563329155026e-06,6452.0
3.2883303878194605e-06,6386.0
3.2905486224153147e-06,6334.0
3.2930095292595858e-06,6386.0
3.2959070866893863e-06,6488.0
3.2995655440360625e-06,6594.0
3.300708224041315e-06,6704.0
3.30684604060857e-06,6594.0
3.31186748596724e-06,6532.0
3.3119735640191896e-06,6594.0
3.3124192906085272e-06,6488.0
3.3136656068143744e-06,6334.0
3.3151867588351e-06,6402.0
3.3161749535481406e-06,6184.0
3.3226785365951627e-06,5970.0
3.3242688466918323e-06,6020.0
3.3292102814024268e-06,6170.0
3.3297946763256135e-06,6270.0
3.3311237118837056e-06,6118.0
3.3337284009689782e-06,6070.0
3.3357449424546994e-06,5858.0
3.3373199229081907e-06,5650.0
3.3379939490211674e-06,5554.0
3.34157212564256e-06,5414.0
3.341901762456911e-06,5508.0
3.3440131146080346e-06,5466.0
3.344947968636805e-06,5330.0
3.3453985050693463e-06,5438.0
3.3542626405631154e-06,5480.0
3.354638891229718e-06,5370.0
3.35890715594237e-06,5278.0
3.3639910953088954e-06,5390.0
3.371584558143612e-06,5438.0
3.374899207480458e-06,5576.0
3.3872723466753538e-06,5490.0
3.3884259098298885e-06,5428.0
3.388897584547699e-06,5290.0
3.39147466485185e-06,5408.0
3.3916798350462576e-06,5346.0
3.3943591907811592e-06,5210.0
3.3960980304358986e-06,5156.0
3.3993794134352887e-06,5026.0
3.4014861560859494e-06,4978.0
3.404263999340085e-06,4786.0
3.405560857071679e-06,4900.0
3.407652839472208e-06,4710.0
3.4089910724171575e-06,4826.0
3.4094094301904126e-06,4778.0
3.4126103100146393e-06,4850.0
3.4166076495375785e-06,4808.0
3.4167169631115352e-06,5002.0
3.419326525955709e-06,4886.0
3.4223117662894938e-06,5082.0
3.4255778386631914e-06,5122.0
3.432362434309408e-06,5044.0
3.4326482459177856e-06,5242.0
3.4389025672649743e-06,5366.0
3.439479441877839e-06,5166.0
3.439537038901943e-06,5288.0
3.4417814194724054e-06,5166.0
3.4441592343442818e-06,5090.0
3.444245886249469e-06,5288.0
3.4463323460019483e-06,5214.0
3.449751046006246e-06,5140.0
3.452264726278371e-06,5194.0
3.4613158096132873e-06,5322.0
3.465423995067762e-06,5256.0
3.466535075023963e-06,5126.0
3.471818525661115e-06,5194.0
3.4725715384185413e-06,5140.0
3.480509803241297e-06,4946.0
3.481739905491206e-06,4878.0
3.4825019511074297e-06,4814.0
3.485130797531921e-06,4698.0
3.4908394650654867e-06,4772.0
3.491246531356969e-06,4834.0
3.4920487931055022e-06,4710.0
3.4992052955788883e-06,4826.0
3.5020834611958043e-06,5018.0
3.5035887644287174e-06,5090.0
3.504577872672168e-06,5288.0
3.5146257125371505e-06,5366.0
3.5158518947750613e-06,5246.0
3.5168841583691413e-06,5448.0
3.52050621180187e-06,5406.0
3.5270718831325563e-06,5330.0
3.5281811594364743e-06,5246.0
3.529345115974896e-06,5330.0
3.5350710619572e-06,5460.0
3.537738984294491e-06,5534.0
3.539714663312692e-06,5578.0
3.5418048638332285e-06,5700.0
3.542155367247694e-06,5910.0
3.5443602360068843e-06,5778.0
3.547396887776331e-06,5654.0
3.549644304802676e-06,5700.0
3.5587859014502e-06,5570.0
3.5638974808956806e-06,5696.0
3.566907884461802e-06,5778.0
3.5761448334851363e-06,5700.0
3.5764896871420715e-06,5578.0
3.5780780428196254e-06,5374.0
3.578460098903176e-06,5292.0
3.578876325698463e-06,5494.0
